fid,DAUID,DGUID,LANDAREA,PRUID,lon,lat,area-DAs(s,flood-area,flood-prc,parks-area
693,"59153079",2021S051259153079,0.073500000000000,"59",-123.031187,49.245350,73465.670,0.000000000000000,0.000000000000000,
694,"59153080",2021S051259153080,0.071500000000000,"59",-123.031173,49.247044,71517.918,0.000000000000000,0.000000000000000,
695,"59153081",2021S051259153081,0.074300000000000,"59",-123.052699,49.219120,74342.434,0.000000000000000,0.000000000000000,
696,"59153082",2021S051259153082,0.086100000000000,"59",-123.052706,49.216483,86144.652,0.000000000000000,0.000000000000000,
697,"59153083",2021S051259153083,0.161600000000000,"59",-123.056715,49.214070,161575.909,0.000000000000000,0.000000000000000,38344.713000
698,"59153084",2021S051259153084,0.122800000000000,"59",-123.086200,49.216189,122815.750,0.000000000000000,0.000000000000000,36072.297000
699,"59153085",2021S051259153085,0.056100000000000,"59",-123.087001,49.217789,56091.001,0.000000000000000,0.000000000000000,
700,"59153086",2021S051259153086,0.063800000000000,"59",-123.085424,49.219043,63784.120,0.000000000000000,0.000000000000000,
701,"59153087",2021S051259153087,0.086700000000000,"59",-123.088140,49.219677,86704.103,0.000000000000000,0.000000000000000,
702,"59153088",2021S051259153088,0.116800000000000,"59",-123.085538,49.221240,116750.912,0.000000000000000,0.000000000000000,
703,"59153089",2021S051259153089,0.085000000000000,"59",-123.087421,49.222662,84950.939,0.000000000000000,0.000000000000000,
704,"59153090",2021S051259153090,0.077800000000000,"59",-123.092784,49.219548,77750.299,0.000000000000000,0.000000000000000,
705,"59153091",2021S051259153091,0.063200000000000,"59",-123.094352,49.217758,63224.960,0.000000000000000,0.000000000000000,
706,"59153092",2021S051259153092,0.058400000000000,"59",-123.095095,49.216575,58414.393,0.000000000000000,0.000000000000000,
707,"59153093",2021S051259153093,0.096100000000000,"59",-123.097044,49.214372,96119.126,0.000000000000000,0.000000000000000,
708,"59153094",2021S051259153094,0.049900000000000,"59",-123.099923,49.215057,49877.013,0.000000000000000,0.000000000000000,
709,"59153095",2021S051259153095,0.075500000000000,"59",-123.100246,49.212436,75453.409,0.000000000000000,0.000000000000000,
710,"59153096",2021S051259153096,0.084000000000000,"59",-123.104130,49.212969,84005.409,2553.427396918734303,3.039598794923778,
711,"59153097",2021S051259153097,0.887600000000000,"59",-123.109653,49.208849,887602.089,716624.267763881245628,80.737109214628333,
712,"59153098",2021S051259153098,0.171400000000000,"59",-123.120164,49.207303,171443.463,26063.612074333235796,15.202453117079864,
713,"59153123",2021S051259153123,0.034300000000000,"59",-123.156291,49.269064,34254.179,0.000000000000000,0.000000000000000,
714,"59153124",2021S051259153124,0.017000000000000,"59",-123.156245,49.270399,16977.232,0.000000000000000,0.000000000000000,
715,"59153132",2021S051259153132,0.120200000000000,"59",-123.135550,49.264990,120225.614,0.000000000000000,0.000000000000000,
716,"59153133",2021S051259153133,0.068800000000000,"59",-123.130695,49.264134,68776.586,0.000000000000000,0.000000000000000,
717,"59153134",2021S051259153134,0.035900000000000,"59",-123.132584,49.262556,35934.128,0.000000000000000,0.000000000000000,
718,"59153135",2021S051259153135,0.054300000000000,"59",-123.130239,49.262053,54294.041,0.000000000000000,0.000000000000000,
719,"59153136",2021S051259153136,0.053900000000000,"59",-123.127862,49.262030,53949.437,0.000000000000000,0.000000000000000,
720,"59153137",2021S051259153137,0.034700000000000,"59",-123.133824,49.261171,34673.592,0.000000000000000,0.000000000000000,
721,"59153138",2021S051259153138,0.055600000000000,"59",-123.135758,49.262762,55592.395,0.000000000000000,0.000000000000000,
722,"59153139",2021S051259153139,0.036000000000000,"59",-123.137386,49.261691,36044.441,0.000000000000000,0.000000000000000,
723,"59153140",2021S051259153140,0.076000000000000,"59",-123.139859,49.261727,75956.780,0.000000000000000,0.000000000000000,
724,"59153144",2021S051259153144,0.043200000000000,"59",-123.121564,49.265244,43184.772,0.000000000000000,0.000000000000000,
725,"59153151",2021S051259153151,0.109300000000000,"59",-123.112403,49.261673,109309.380,0.000000000000000,0.000000000000000,
726,"59153152",2021S051259153152,0.133000000000000,"59",-123.117584,49.261598,133007.663,0.000000000000000,0.000000000000000,
727,"59153153",2021S051259153153,0.049200000000000,"59",-123.116997,49.259478,49193.920,0.000000000000000,0.000000000000000,
728,"59153154",2021S051259153154,0.075500000000000,"59",-123.117573,49.257863,75463.109,0.000000000000000,0.000000000000000,
729,"59153155",2021S051259153155,0.079100000000000,"59",-123.112808,49.259357,79137.658,0.000000000000000,0.000000000000000,
730,"59153156",2021S051259153156,0.041100000000000,"59",-123.107963,49.258960,41139.121,0.000000000000000,0.000000000000000,
731,"59153157",2021S051259153157,0.066600000000000,"59",-123.107294,49.260295,66550.882,0.000000000000000,0.000000000000000,
732,"59153158",2021S051259153158,0.080700000000000,"59",-123.107653,49.262207,80749.520,0.000000000000000,0.000000000000000,743.914000
733,"59153159",2021S051259153159,0.073800000000000,"59",-123.102761,49.261765,73761.393,0.000000000000000,0.000000000000000,
734,"59153160",2021S051259153160,0.072100000000000,"59",-123.103270,49.259599,72056.713,0.000000000000000,0.000000000000000,
735,"59153161",2021S051259153161,0.042500000000000,"59",-123.104111,49.257998,42495.089,0.000000000000000,0.000000000000000,
736,"59153162",2021S051259153162,0.029600000000000,"59",-123.103186,49.257072,29595.075,0.000000000000000,0.000000000000000,
737,"59153163",2021S051259153163,0.081900000000000,"59",-123.102862,49.264236,81884.510,0.000000000000000,0.000000000000000,946.726000
738,"59153164",2021S051259153164,0.099200000000000,"59",-123.099127,49.266597,99179.641,0.000000000000000,0.000000000000000,
739,"59153165",2021S051259153165,0.032700000000000,"59",-123.097008,49.265284,32679.435,0.000000000000000,0.000000000000000,
740,"59153166",2021S051259153166,0.110500000000000,"59",-123.117626,49.255589,110521.672,0.000000000000000,0.000000000000000,
741,"59153167",2021S051259153167,0.169500000000000,"59",-123.121591,49.253301,169487.955,0.000000000000000,0.000000000000000,63141.057000
742,"59153168",2021S051259153168,0.029900000000000,"59",-123.100808,49.274017,29879.838,29879.837986333295703,100.000000000000000,
743,"59153171",2021S051259153171,0.067500000000000,"59",-123.136314,49.277864,67481.436,14959.369091399215904,22.168125066093115,136247.432000
744,"59153172",2021S051259153172,0.020700000000000,"59",-123.134154,49.277294,20725.274,0.000000000000000,0.000000000000000,
745,"59153181",2021S051259153181,0.819300000000000,"59",-123.087789,49.284889,819283.693,404739.530877486919053,49.401633905683539,42836.982000
746,"59153182",2021S051259153182,0.014900000000000,"59",-123.092425,49.281687,14930.348,0.000000000000000,0.000000000000000,
747,"59153183",2021S051259153183,0.078600000000000,"59",-123.089475,49.282325,78552.103,0.000000000000000,0.000000000000000,
748,"59153184",2021S051259153184,0.077100000000000,"59",-123.090782,49.280357,77077.412,0.000000000000000,0.000000000000000,
749,"59153185",2021S051259153185,0.052600000000000,"59",-123.086042,49.279697,52572.287,0.000000000000000,0.000000000000000,5047.844000
750,"59153186",2021S051259153186,0.069600000000000,"59",-123.087872,49.278586,69590.653,0.000000000000000,0.000000000000000,17157.853000
751,"59153187",2021S051259153187,0.056300000000000,"59",-123.083899,49.279336,56328.844,0.000000000000000,0.000000000000000,
752,"59153188",2021S051259153188,0.162900000000000,"59",-123.083977,49.275337,162855.179,85587.991860209149309,52.554663911428960,101016.514000
753,"59153189",2021S051259153189,0.223800000000000,"59",-123.079873,49.278625,223785.384,0.000000000000000,0.000000000000000,
754,"59153190",2021S051259153190,0.201000000000000,"59",-123.074376,49.279246,200991.683,0.000000000000000,0.000000000000000,15846.728000
755,"59153191",2021S051259153191,0.056400000000000,"59",-123.071413,49.277924,56371.302,0.000000000000000,0.000000000000000,
756,"59153192",2021S051259153192,0.030200000000000,"59",-123.069383,49.278481,30220.100,0.000000000000000,0.000000000000000,
757,"59153193",2021S051259153193,0.049000000000000,"59",-123.067378,49.277464,49004.527,0.000000000000000,0.000000000000000,2409.915000
758,"59153194",2021S051259153194,0.019900000000000,"59",-123.066967,49.278883,19893.050,0.000000000000000,0.000000000000000,
759,"59153195",2021S051259153195,0.020300000000000,"59",-123.066953,49.279792,20308.226,0.000000000000000,0.000000000000000,
760,"59153196",2021S051259153196,0.032200000000000,"59",-123.069366,49.280304,32195.997,0.000000000000000,0.000000000000000,
761,"59153197",2021S051259153197,0.719800000000000,"59",-123.071625,49.284844,719766.397,307278.129637398233172,42.691369150539387,
762,"59153198",2021S051259153198,0.070400000000000,"59",-123.063006,49.283834,70447.088,0.000000000000000,0.000000000000000,
763,"59153199",2021S051259153199,0.028600000000000,"59",-123.061676,49.282561,28613.877,0.000000000000000,0.000000000000000,
764,"59153200",2021S051259153200,0.129000000000000,"59",-123.062631,49.281043,129037.927,0.000000000000000,0.000000000000000,
765,"59153201",2021S051259153201,0.061800000000000,"59",-123.058284,49.282401,61807.447,0.000000000000000,0.000000000000000,16683.106000
766,"59153202",2021S051259153202,0.027800000000000,"59",-123.059694,49.284356,27814.964,0.000000000000000,0.000000000000000,
767,"59153203",2021S051259153203,0.028500000000000,"59",-123.059689,49.285257,28456.205,0.000000000000000,0.000000000000000,
768,"59153204",2021S051259153204,0.030300000000000,"59",-123.059825,49.286147,30321.745,0.000000000000000,0.000000000000000,2991.616000
769,"59153205",2021S051259153205,0.026800000000000,"59",-123.057131,49.286138,26768.494,0.000000000000000,0.000000000000000,
770,"59153206",2021S051259153206,0.033900000000000,"59",-123.058906,49.287578,33939.767,0.000000000000000,0.000000000000000,
771,"59153207",2021S051259153207,0.040300000000000,"59",-123.057842,49.289270,40314.176,0.000000000000000,0.000000000000000,2572.963000
772,"59153208",2021S051259153208,0.249800000000000,"59",-123.059790,49.288877,249823.061,105083.641449843518785,42.063227107349633,9973.296000
773,"59153209",2021S051259153209,0.072100000000000,"59",-123.055734,49.288639,72086.373,0.000000000000000,0.000000000000000,
774,"59153210",2021S051259153210,0.098300000000000,"59",-123.053235,49.289061,98268.298,0.000000000000000,0.000000000000000,
775,"59153211",2021S051259153211,0.086000000000000,"59",-123.050632,49.287694,85975.600,0.000000000000000,0.000000000000000,
776,"59153212",2021S051259153212,0.083400000000000,"59",-123.048006,49.286744,83392.045,0.000000000000000,0.000000000000000,
777,"59153213",2021S051259153213,0.126600000000000,"59",-123.045805,49.287562,126642.686,0.000000000000000,0.000000000000000,14504.921000
778,"59153214",2021S051259153214,0.208300000000000,"59",-123.047390,49.290867,208260.515,0.000000000000000,0.000000000000000,36196.105000
779,"59153215",2021S051259153215,1.446400000000000,"59",-123.037527,49.285870,1446418.335,94894.985557469626656,6.560687408526682,287475.335000
780,"59153216",2021S051259153216,0.138100000000000,"59",-123.046861,49.282635,138052.864,0.000000000000000,0.000000000000000,
781,"59153217",2021S051259153217,0.115500000000000,"59",-123.050213,49.283573,115507.335,0.000000000000000,0.000000000000000,
782,"59153218",2021S051259153218,0.105500000000000,"59",-123.053901,49.282727,105457.570,0.000000000000000,0.000000000000000,
783,"59153219",2021S051259153219,0.045900000000000,"59",-123.056178,49.283887,45940.924,0.000000000000000,0.000000000000000,
784,"59153220",2021S051259153220,0.072300000000000,"59",-123.054244,49.285755,72253.069,0.000000000000000,0.000000000000000,
785,"59153221",2021S051259153221,0.077900000000000,"59",-123.053294,49.279319,77860.818,0.000000000000000,0.000000000000000,
786,"59153222",2021S051259153222,0.129800000000000,"59",-123.056869,49.279522,129777.132,0.000000000000000,0.000000000000000,
787,"59153223",2021S051259153223,0.127800000000000,"59",-123.062186,49.278567,127757.421,0.000000000000000,0.000000000000000,19329.343000
788,"59153224",2021S051259153224,0.138200000000000,"59",-123.049539,49.279111,138244.930,0.000000000000000,0.000000000000000,
789,"59153225",2021S051259153225,0.115500000000000,"59",-123.047854,49.276544,115518.326,0.000000000000000,0.000000000000000,
790,"59153226",2021S051259153226,0.105600000000000,"59",-123.049445,49.274534,105634.393,0.000000000000000,0.000000000000000,
791,"59153227",2021S051259153227,0.104400000000000,"59",-123.044241,49.278701,104384.596,0.000000000000000,0.000000000000000,
792,"59153228",2021S051259153228,0.088300000000000,"59",-123.041501,49.276415,88304.382,0.000000000000000,0.000000000000000,
793,"59153229",2021S051259153229,0.079600000000000,"59",-123.036399,49.276513,79603.182,0.000000000000000,0.000000000000000,
794,"59153230",2021S051259153230,0.178000000000000,"59",-123.033917,49.279238,178008.711,0.000000000000000,0.000000000000000,
795,"59153231",2021S051259153231,0.056400000000000,"59",-123.067577,49.275750,56410.241,0.000000000000000,0.000000000000000,
796,"59153232",2021S051259153232,0.185600000000000,"59",-123.073034,49.275276,185642.428,0.000000000000000,0.000000000000000,
797,"59153246",2021S051259153246,0.017400000000000,"59",-123.124706,49.281382,17376.652,0.000000000000000,0.000000000000000,
798,"59153249",2021S051259153249,0.310800000000000,"59",-123.107636,49.244046,310819.819,0.000000000000000,0.000000000000000,164649.788000
799,"59153250",2021S051259153250,0.702400000000000,"59",-123.111832,49.240257,709917.304,0.000000000000000,0.000000000000000,532845.366000
800,"59153251",2021S051259153251,0.162900000000000,"59",-123.111496,49.247687,162929.155,0.000000000000000,0.000000000000000,
801,"59153252",2021S051259153252,0.121400000000000,"59",-123.107440,49.250420,121386.122,0.000000000000000,0.000000000000000,
802,"59153253",2021S051259153253,0.356300000000000,"59",-123.142552,49.253559,356338.483,0.000000000000000,0.000000000000000,8992.489000
803,"59153254",2021S051259153254,0.249900000000000,"59",-123.148087,49.254646,249890.794,0.000000000000000,0.000000000000000,
804,"59153255",2021S051259153255,0.200300000000000,"59",-123.153085,49.253628,200337.201,0.000000000000000,0.000000000000000,
805,"59153256",2021S051259153256,0.088500000000000,"59",-123.150934,49.258473,88493.165,0.000000000000000,0.000000000000000,
806,"59153257",2021S051259153257,0.089700000000000,"59",-123.147578,49.259169,89722.078,0.000000000000000,0.000000000000000,
807,"59153258",2021S051259153258,0.089800000000000,"59",-123.147966,49.262537,89793.988,0.000000000000000,0.000000000000000,
808,"59153259",2021S051259153259,0.034100000000000,"59",-123.149302,49.264639,34118.347,0.000000000000000,0.000000000000000,
809,"59153261",2021S051259153261,0.720400000000000,"59",-123.111054,49.221902,720440.824,0.000000000000000,0.000000000000000,12144.213000
810,"59153262",2021S051259153262,0.065300000000000,"59",-123.118205,49.220254,65339.240,0.000000000000000,0.000000000000000,9349.553000
811,"59153263",2021S051259153263,0.200000000000000,"59",-123.119561,49.217066,200037.989,0.000000000000000,0.000000000000000,
812,"59153264",2021S051259153264,0.086100000000000,"59",-123.122013,49.215620,86145.823,0.000000000000000,0.000000000000000,
813,"59153265",2021S051259153265,0.106000000000000,"59",-123.123678,49.213511,106015.944,0.000000000000000,0.000000000000000,
814,"59153266",2021S051259153266,0.236500000000000,"59",-123.126970,49.216331,236538.860,0.000000000000000,0.000000000000000,52667.900000
815,"59153267",2021S051259153267,0.173100000000000,"59",-123.123934,49.220409,173062.462,0.000000000000000,0.000000000000000,
816,"59153268",2021S051259153268,0.099400000000000,"59",-123.131321,49.215161,99416.160,0.000000000000000,0.000000000000000,
817,"59153269",2021S051259153269,0.123100000000000,"59",-123.132206,49.217699,123063.864,0.000000000000000,0.000000000000000,
818,"59153270",2021S051259153270,0.088400000000000,"59",-123.135090,49.214236,88382.732,0.000000000000000,0.000000000000000,
819,"59153271",2021S051259153271,0.137800000000000,"59",-123.136955,49.217698,137820.563,0.000000000000000,0.000000000000000,
820,"59153272",2021S051259153272,0.092100000000000,"59",-123.138942,49.215232,92097.793,0.000000000000000,0.000000000000000,
821,"59153273",2021S051259153273,0.112700000000000,"59",-123.137344,49.211972,112731.976,0.000000000000000,0.000000000000000,
822,"59153274",2021S051259153274,0.112900000000000,"59",-123.137432,49.209705,112867.623,0.000000000000000,0.000000000000000,
823,"59153275",2021S051259153275,0.038900000000000,"59",-123.137697,49.207807,38944.905,0.000000000000000,0.000000000000000,
824,"59153276",2021S051259153276,0.100600000000000,"59",-123.132578,49.211330,100584.207,0.000000000000000,0.000000000000000,
825,"59153277",2021S051259153277,0.050500000000000,"59",-123.131597,49.209625,50526.601,0.000000000000000,0.000000000000000,
826,"59153278",2021S051259153278,0.050800000000000,"59",-123.128840,49.209586,50752.155,0.000000000000000,0.000000000000000,
827,"59153279",2021S051259153279,0.099200000000000,"59",-123.127345,49.211900,99162.873,0.000000000000000,0.000000000000000,
828,"59153280",2021S051259153280,0.088500000000000,"59",-123.104337,49.219968,88529.059,0.000000000000000,0.000000000000000,
829,"59153281",2021S051259153281,0.077600000000000,"59",-123.102020,49.221327,77649.743,0.000000000000000,0.000000000000000,
830,"59153282",2021S051259153282,0.143100000000000,"59",-123.069040,49.223689,143149.742,0.000000000000000,0.000000000000000,68994.917000
831,"59153283",2021S051259153283,0.101200000000000,"59",-123.068707,49.221255,101207.636,0.000000000000000,0.000000000000000,68994.917000
832,"59153284",2021S051259153284,0.076600000000000,"59",-123.064207,49.221689,76579.399,0.000000000000000,0.000000000000000,
833,"59153285",2021S051259153285,0.075100000000000,"59",-123.060947,49.221647,75131.634,0.000000000000000,0.000000000000000,
834,"59153286",2021S051259153286,0.061500000000000,"59",-123.062404,49.225685,61522.620,0.000000000000000,0.000000000000000,
835,"59153287",2021S051259153287,0.108000000000000,"59",-123.062499,49.224104,108013.431,0.000000000000000,0.000000000000000,
836,"59153288",2021S051259153288,0.091100000000000,"59",-123.065777,49.226639,91131.882,0.000000000000000,0.000000000000000,
837,"59153289",2021S051259153289,0.082800000000000,"59",-123.061645,49.227591,82763.541,0.000000000000000,0.000000000000000,
838,"59153290",2021S051259153290,0.089100000000000,"59",-123.062524,49.229398,89081.743,0.000000000000000,0.000000000000000,
839,"59153291",2021S051259153291,0.097800000000000,"59",-123.064450,49.231624,97817.376,0.000000000000000,0.000000000000000,
840,"59153292",2021S051259153292,0.100700000000000,"59",-123.059835,49.231341,100699.666,0.000000000000000,0.000000000000000,
841,"59153293",2021S051259153293,0.081000000000000,"59",-123.060456,49.234385,80983.456,0.000000000000000,0.000000000000000,
842,"59153295",2021S051259153295,0.190800000000000,"59",-123.057121,49.226600,190789.399,0.000000000000000,0.000000000000000,29201.071000
843,"59153296",2021S051259153296,0.082200000000000,"59",-123.063808,49.234409,82154.908,0.000000000000000,0.000000000000000,
844,"59153297",2021S051259153297,0.090700000000000,"59",-123.067700,49.233873,90734.422,0.000000000000000,0.000000000000000,
845,"59153298",2021S051259153298,0.085600000000000,"59",-123.066008,49.236398,85570.241,0.000000000000000,0.000000000000000,14275.814000
846,"59153299",2021S051259153299,0.069500000000000,"59",-123.070287,49.235026,69484.740,0.000000000000000,0.000000000000000,
847,"59153300",2021S051259153300,0.073000000000000,"59",-123.063870,49.238294,72954.492,0.000000000000000,0.000000000000000,
848,"59153301",2021S051259153301,0.058200000000000,"59",-123.060434,49.236968,58193.151,0.000000000000000,0.000000000000000,
849,"59153302",2021S051259153302,0.053200000000000,"59",-123.060620,49.238962,53155.937,0.000000000000000,0.000000000000000,
850,"59153303",2021S051259153303,0.063000000000000,"59",-123.062538,49.240465,62952.686,0.000000000000000,0.000000000000000,
851,"59153304",2021S051259153304,0.077300000000000,"59",-123.060837,49.241814,77314.387,0.000000000000000,0.000000000000000,
852,"59153305",2021S051259153305,0.095900000000000,"59",-123.064549,49.243414,95916.631,0.000000000000000,0.000000000000000,
853,"59153306",2021S051259153306,0.133300000000000,"59",-123.059289,49.244133,133314.404,0.000000000000000,0.000000000000000,21635.005000
854,"59153307",2021S051259153307,0.072000000000000,"59",-123.062818,49.245794,71959.024,0.000000000000000,0.000000000000000,
855,"59153308",2021S051259153308,0.093200000000000,"59",-123.058599,49.247307,93163.305,0.000000000000000,0.000000000000000,
856,"59153370",2021S051259153370,0.024100000000000,"59",-123.133881,49.280025,24122.293,0.000000000000000,0.000000000000000,
857,"59153371",2021S051259153371,0.024900000000000,"59",-123.134951,49.279317,24932.619,0.000000000000000,0.000000000000000,
858,"59153372",2021S051259153372,0.030600000000000,"59",-123.140470,49.284277,30594.997,0.000000000000000,0.000000000000000,
859,"59153373",2021S051259153373,0.031700000000000,"59",-123.139406,49.284990,31702.227,0.000000000000000,0.000000000000000,803.326000
860,"59153394",2021S051259153394,0.057100000000000,"59",-123.143966,49.290777,57104.620,1860.269705559062459,3.257651865663193,4283430.988000
861,"59153400",2021S051259153400,0.046800000000000,"59",-123.137777,49.280016,46849.892,8626.322137499286328,18.412683133779250,136247.432000
862,"59153464",2021S051259153464,0.066700000000000,"59",-123.122228,49.279788,66666.410,0.000000000000000,0.000000000000000,
863,"59153466",2021S051259153466,0.347800000000000,"59",-123.112146,49.287046,347750.830,78061.369283917752909,22.447500509911372,
864,"59153467",2021S051259153467,0.017000000000000,"59",-123.119773,49.278203,16985.817,0.000000000000000,0.000000000000000,
865,"59153469",2021S051259153469,0.033900000000000,"59",-123.121630,49.273133,33946.756,4593.009398939837411,13.530039168616439,9104.987000
866,"59153470",2021S051259153470,0.073900000000000,"59",-123.120529,49.275602,73912.293,0.000000000000000,0.000000000000000,1740.999000
867,"59153471",2021S051259153471,0.031600000000000,"59",-123.119179,49.273896,31565.714,8295.921340553089976,26.281430613351962,
868,"59153472",2021S051259153472,0.016600000000000,"59",-123.118105,49.275040,16620.282,0.000000000000000,0.000000000000000,
869,"59153473",2021S051259153473,0.017700000000000,"59",-123.116494,49.274628,17675.454,9331.218732923269272,52.791960081263611,
870,"59153474",2021S051259153474,0.015300000000000,"59",-123.116079,49.273655,15324.992,7083.781244234785845,46.223719079868154,
871,"59153476",2021S051259153476,0.026000000000000,"59",-123.129356,49.289629,26031.124,0.000000000000000,0.000000000000000,
872,"59153477",2021S051259153477,0.008100000000000,"59",-123.129512,49.290529,8113.400,561.633762464392930,6.922298033427396,
873,"59153479",2021S051259153479,0.033800000000000,"59",-123.127911,49.287300,33783.220,0.000000000000000,0.000000000000000,
874,"59153480",2021S051259153480,0.008900000000000,"59",-123.127862,49.288368,8866.536,0.000000000000000,0.000000000000000,
875,"59153481",2021S051259153481,0.014900000000000,"59",-123.127006,49.288903,14856.742,0.000000000000000,0.000000000000000,
876,"59153482",2021S051259153482,0.009700000000000,"59",-123.126402,49.287440,9717.852,0.000000000000000,0.000000000000000,
877,"59153483",2021S051259153483,0.075900000000000,"59",-123.124046,49.285201,75938.047,0.000000000000000,0.000000000000000,
878,"59153490",2021S051259153490,0.098000000000000,"59",-123.052329,49.206765,98015.288,845.349742247140966,0.862467233497130,
879,"59153491",2021S051259153491,0.054200000000000,"59",-123.044953,49.207291,54193.496,195.342578525574936,0.360453915395672,
880,"59153492",2021S051259153492,0.118200000000000,"59",-123.048282,49.205867,118199.411,88040.288429035936133,74.484540616463775,53434.346000
881,"59153498",2021S051259153498,0.084800000000000,"59",-123.034508,49.237198,84803.625,0.000000000000000,0.000000000000000,
882,"59153499",2021S051259153499,0.016500000000000,"59",-123.031273,49.237426,16511.917,0.000000000000000,0.000000000000000,
883,"59153500",2021S051259153500,0.033900000000000,"59",-123.031698,49.236362,33943.725,0.000000000000000,0.000000000000000,15072.429000
884,"59153539",2021S051259153539,0.167800000000000,"59",-123.028307,49.214801,167804.222,0.000000000000000,0.000000000000000,
885,"59153540",2021S051259153540,0.100600000000000,"59",-123.025738,49.215733,99130.439,0.000000000000000,0.000000000000000,
886,"59153552",2021S051259153552,0.249100000000000,"59",-123.138085,49.203555,249096.408,111669.281814612913877,44.829743843334953,7689.653000
887,"59153553",2021S051259153553,0.031700000000000,"59",-123.137754,49.206389,31656.027,0.000000000000000,0.000000000000000,
888,"59153562",2021S051259153562,0.053400000000000,"59",-123.118435,49.272487,53356.619,24429.043008137661673,45.784466208537310,18518.353000
889,"59153569",2021S051259153569,795.053899999999999,"59",-123.223826,49.277933,146.181,0.000000000000000,0.000000000000000,80103.739000
890,"59153578",2021S051259153578,0.385200000000000,"59",-123.104228,49.286200,385245.722,161521.476505232567433,41.926870875067728,33488.702000
891,"59153579",2021S051259153579,0.016600000000000,"59",-123.100738,49.283613,16612.667,3662.930597813799977,22.049022617765768,
892,"59153580",2021S051259153580,0.040500000000000,"59",-123.104284,49.283077,40538.069,12269.409468248240955,30.266388666950736,
893,"59153581",2021S051259153581,0.038800000000000,"59",-123.100926,49.282298,38754.654,100.552354782645125,0.259458783588829,
894,"59153582",2021S051259153582,0.037100000000000,"59",-123.104654,49.282071,37067.899,0.000000000000000,0.000000000000000,364.902000
895,"59153583",2021S051259153583,0.039700000000000,"59",-123.105600,49.280751,39685.832,3940.640325499408846,9.929589843895894,
896,"59153585",2021S051259153585,0.127800000000000,"59",-123.101664,49.279501,127778.761,54141.891353724189685,42.371588979452525,8142.251000
897,"59153586",2021S051259153586,3.920600000000000,"59",-123.141862,49.301887,4126541.311,14064.422313390603449,0.340828341506111,4227225.779000
898,"59153587",2021S051259153587,0.015200000000000,"59",-123.137166,49.293282,15247.101,0.000000000000000,0.000000000000000,
899,"59153588",2021S051259153588,0.032900000000000,"59",-123.137468,49.292085,32861.892,0.000000000000000,0.000000000000000,801.590000
900,"59153589",2021S051259153589,0.032800000000000,"59",-123.138511,49.291374,32757.862,0.000000000000000,0.000000000000000,801.592000
901,"59153590",2021S051259153590,0.017600000000000,"59",-123.138873,49.290230,17579.818,0.000000000000000,0.000000000000000,
902,"59153591",2021S051259153591,0.038400000000000,"59",-123.141362,49.291825,38445.130,0.000000000000000,0.000000000000000,4182827.065000
903,"59153633",2021S051259153633,8.250100000000000,"59",-123.023385,49.203938,1141.322,899.519364216648682,78.813780214514409,
904,"59153668",2021S051259153668,0.015900000000000,"59",-123.129769,49.287108,15893.590,0.000000000000000,0.000000000000000,
905,"59153669",2021S051259153669,0.017100000000000,"59",-123.128275,49.286152,17106.088,0.000000000000000,0.000000000000000,
906,"59153670",2021S051259153670,0.016800000000000,"59",-123.129337,49.285468,16828.130,0.000000000000000,0.000000000000000,803.071000
907,"59153671",2021S051259153671,0.015700000000000,"59",-123.130816,49.286409,15690.473,0.000000000000000,0.000000000000000,
908,"59153672",2021S051259153672,0.016000000000000,"59",-123.131880,49.285703,16038.764,0.000000000000000,0.000000000000000,
909,"59153673",2021S051259153673,0.017900000000000,"59",-123.130411,49.284756,17891.025,0.000000000000000,0.000000000000000,
910,"59153674",2021S051259153674,0.017300000000000,"59",-123.131494,49.284045,17264.815,0.000000000000000,0.000000000000000,
911,"59153675",2021S051259153675,0.017700000000000,"59",-123.132564,49.283348,17677.041,0.000000000000000,0.000000000000000,
912,"59153676",2021S051259153676,0.031000000000000,"59",-123.133487,49.284654,31000.834,0.000000000000000,0.000000000000000,802.047000
913,"59153677",2021S051259153677,0.015400000000000,"59",-123.135089,49.283611,15359.169,0.000000000000000,0.000000000000000,
914,"59153678",2021S051259153678,0.017400000000000,"59",-123.133610,49.282654,17426.100,0.000000000000000,0.000000000000000,
915,"59153679",2021S051259153679,0.072100000000000,"59",-123.130700,49.282141,72116.737,0.000000000000000,0.000000000000000,11667.113000
916,"59153680",2021S051259153680,0.025500000000000,"59",-123.128571,49.283561,25505.036,0.000000000000000,0.000000000000000,
917,"59153681",2021S051259153681,0.023800000000000,"59",-123.127501,49.284270,23778.189,0.000000000000000,0.000000000000000,803.071000
918,"59153682",2021S051259153682,0.052600000000000,"59",-123.125335,49.284116,52568.022,0.000000000000000,0.000000000000000,
919,"59153683",2021S051259153683,0.039700000000000,"59",-123.126154,49.282501,39713.725,0.000000000000000,0.000000000000000,
920,"59153684",2021S051259153684,0.068000000000000,"59",-123.128622,49.280784,68045.847,0.000000000000000,0.000000000000000,
921,"59153685",2021S051259153685,0.015800000000000,"59",-123.141180,49.272039,15792.241,0.000000000000000,0.000000000000000,
922,"59153686",2021S051259153686,0.243800000000000,"59",-123.139915,49.271702,243809.666,83616.299727013916709,34.295727947527425,241576.916000
923,"59153687",2021S051259153687,0.070800000000000,"59",-123.136538,49.267213,70838.879,0.000000000000000,0.000000000000000,10576.265000
