GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
59150705,79.24528301886792,4.854368932038835,19.2,0.0,100.0,93.76639096227557,25.5,0.0,3.3,6.6,5.8,11.6,4.1,3.1,95.64989517819707,22.3,1.9,8.0,53.8,83.5,14.5,63.1,0.0,33.8,26.4,7.7,3.4,81.60000000000001,7.699999999999999
59150706,76.47058823529412,8.19672131147541,12.5,0.0,100.0,94.96671373814807,21.4,0.0,0.0,3.1,28.1,18.0,6.3,8.1,0.0,36.5,6.6,26.923076923076923,59.5,59.0,39.3,91.9,0.0,34.2,48.4,0.0,2.8,97.30000000000001,8.1
59150707,78.94736842105263,4.615384615384616,15.4,0.0,100.0,94.81541254791205,18.8,0.0,0.0,0.0,31.9,13.4,0.0,6.7,0.0,26.1,3.1,11.11111111111111,71.1,80.0,34.4,97.8,0.0,31.1,41.4,7.7,2.8,93.4,11.1
59150708,76.47058823529412,3.816793893129771,14.5,0.0,100.0,92.47528747226144,22.7,0.0,0.0,12.4,16.3,9.3,0.0,9.9,95.64989517819707,19.2,3.1,17.46031746031746,55.6,82.4,24.2,56.8,0.0,25.9,41.2,5.5,3.3,71.6,14.8
59150709,80.0,5.868544600938967,19.7,0.4,99.2,91.24470445834174,25.1,0.0,0.7,13.9,5.9,6.8,3.0,6.7,93.0293501048218,26.8,4.5,13.930348258706468,61.4,82.4,22.5,56.5,0.0,33.7,37.3,13.7,3.2,28.400000000000002,5.7
59150710,68.85245901639344,11.76470588235294,13.5,0.0,97.0,91.8902562033488,25.0,0.0,4.5,9.1,15.2,12.3,2.3,8.2,91.71907756813417,22.9,11.8,8.620689655172415,39.3,65.5,35.9,65.6,0.0,43.3,49.2,8.1,4.2,86.80000000000001,8.2
59150711,72.64150943396226,5.0761421319796955,12.1,0.0,100.0,91.84990921928586,29.1,0.0,0.0,9.7,5.1,8.2,3.2,5.4,95.32232704402516,25.7,5.1,13.186813186813188,56.6,81.2,26.6,66.7,1.4,38.0,29.4,9.1,3.4,55.900000000000006,14.0
59150712,79.24528301886792,9.70873786407767,7.9,0.0,97.8,93.32257413758322,18.5,0.0,4.2,4.2,8.4,11.8,5.9,7.7,96.30503144654088,22.6,5.8,12.244897959183673,50.8,75.7,25.9,66.2,0.0,31.3,37.0,5.3,3.1,78.5,3.1
59150713,72.72727272727273,6.451612903225806,19.2,0.0,100.0,91.28505144240468,16.7,0.0,0.0,14.0,0.0,10.0,0.0,6.7,97.22222222222223,12.1,9.7,32.6530612244898,65.0,71.0,11.1,38.3,0.0,26.7,21.0,7.7,3.8,95.0,21.7
59150714,69.56521739130434,10.0,13.3,0.0,100.0,0.0,26.1,0.0,0.0,5.9,0.0,0.0,0.0,12.9,96.96016771488469,33.3,0.0,29.629629629629626,51.6,74.0,13.0,61.3,0.0,0.0,39.2,0.0,3.4,96.80000000000001,16.2
59150715,75.0,8.536585365853659,16.7,0.0,97.0,93.90760540649586,19.4,0.0,0.0,6.5,4.3,13.4,8.7,11.9,94.99475890985325,17.6,4.9,19.047619047619047,64.4,74.4,38.9,64.4,0.0,22.0,19.6,8.3,3.5,88.2,10.2
59150716,46.34146341463415,13.750000000000002,13.6,0.0,97.9,96.71172079887029,23.1,0.0,0.0,4.9,12.2,28.2,17.1,7.0,97.58909853249476,23.5,15.0,47.5,68.4,60.0,38.5,78.9,0.0,25.9,28.0,22.7,2.5,72.0,19.3
59150717,71.875,8.064516129032258,7.7,0.0,97.8,95.42061730885617,34.6,0.0,0.0,9.1,15.2,19.2,7.6,15.8,98.27044025157232,15.2,6.5,33.33333333333333,60.5,77.4,38.5,63.2,0.0,28.9,51.5,0.0,3.3,94.8,21.1
59150718,69.23076923076923,7.865168539325842,20.0,0.0,97.2,94.61367762759734,22.4,0.0,3.8,5.8,6.7,14.2,12.5,16.9,97.58909853249476,10.5,3.4,16.216216216216218,66.1,79.8,26.5,57.6,0.0,27.1,30.8,23.3,3.1,100.0,17.0
59150719,63.888888888888886,4.3478260869565215,21.4,0.0,97.9,95.82408714948558,31.3,0.0,0.0,0.0,6.9,18.4,6.9,20.0,99.05660377358491,31.0,8.7,27.27272727272727,74.0,62.3,21.9,68.0,0.0,32.0,26.4,14.3,3.2,100.0,24.0
59150720,69.76744186046511,12.371134020618557,26.1,0.0,94.1,95.4609642929191,20.0,1.9,1.9,3.8,2.9,15.9,5.8,14.3,98.37526205450733,15.2,8.2,12.962962962962962,77.1,61.9,21.8,61.4,0.0,36.2,33.7,13.0,2.8,97.19999999999999,5.7
59150721,76.19047619047619,6.741573033707865,10.3,0.0,100.0,93.90760540649586,20.0,0.0,3.3,9.8,7.6,14.1,0.0,7.3,97.58909853249476,25.0,6.7,23.404255319148938,54.5,70.8,22.0,50.9,0.0,34.5,35.9,0.0,3.3,96.4,20.0
59150722,76.19047619047619,6.024096385542169,6.5,0.0,97.1,95.52148476901351,15.6,0.0,5.9,10.6,9.4,16.8,2.4,11.1,98.27044025157232,21.7,4.8,17.073170731707318,59.3,75.9,28.9,74.1,0.0,37.0,44.0,0.0,3.0,92.60000000000001,11.100000000000001
59150723,69.04761904761905,7.042253521126761,20.0,0.0,100.0,93.30240064555174,9.7,0.0,0.0,20.5,5.1,12.4,6.4,20.0,85.03668763102725,24.7,15.5,13.793103448275861,42.5,69.0,22.6,72.5,0.0,27.5,44.9,16.0,3.9,87.5,7.5
59150724,66.66666666666666,7.142857142857142,22.7,0.0,98.1,91.99112366350616,25.7,0.0,4.8,8.4,3.6,13.2,4.8,15.8,85.03668763102725,13.8,11.4,24.324324324324326,44.7,62.9,14.3,52.6,0.0,36.8,28.9,9.1,5.0,84.2,7.9
59150725,73.80952380952381,6.578947368421052,31.8,0.0,100.0,91.38591890256203,14.0,0.0,3.6,9.6,9.6,13.7,4.9,13.2,83.85744234800839,34.1,2.6,17.142857142857142,44.7,76.3,27.9,63.2,0.0,35.1,29.3,0.0,4.8,87.0,5.3
59150726,63.46153846153846,4.0,25.0,0.0,100.0,91.78938874319144,17.1,0.0,0.0,11.1,2.8,14.6,3.7,10.0,81.76100628930817,17.8,7.0,31.914893617021278,52.0,66.0,12.2,56.0,0.0,32.0,25.9,0.0,4.6,74.0,18.0
59150727,62.7906976744186,8.98876404494382,0.0,0.0,95.2,93.80673794633852,21.6,0.0,0.0,28.2,0.0,23.4,5.9,14.6,85.16771488469601,12.6,12.4,31.11111111111111,53.7,56.2,45.9,68.3,0.0,33.3,42.2,0.0,4.6,87.8,19.5
59150728,71.15384615384616,5.555555555555555,12.9,0.0,100.0,91.28505144240468,22.7,0.0,0.0,6.7,9.6,9.7,1.9,12.2,91.71907756813417,21.8,4.4,15.789473684210526,49.0,67.8,25.0,57.1,0.0,25.0,32.4,12.9,4.2,71.39999999999999,8.2
59150729,71.875,3.361344537815126,14.5,0.0,98.9,91.38591890256203,30.8,0.0,3.7,14.1,14.8,14.2,1.5,5.5,92.37421383647799,13.4,16.9,25.454545454545453,43.6,54.2,32.7,34.5,0.0,31.5,61.9,5.5,4.7,60.0,20.0
59150730,58.536585365853654,7.59493670886076,7.7,0.0,98.2,92.29372604397821,32.4,0.0,0.0,34.0,8.2,14.5,0.0,5.3,82.80922431865828,24.2,13.9,25.64102564102564,50.0,58.2,26.5,39.5,0.0,37.8,57.3,5.1,6.2,65.8,26.400000000000002
59150731,58.490566037735846,4.587155963302752,6.8,0.0,100.0,90.98244906193261,26.1,0.0,6.3,21.9,13.3,15.4,2.3,4.0,85.03668763102725,13.3,14.7,34.54545454545455,48.0,67.9,21.7,34.0,0.0,20.0,56.6,8.5,5.6,76.0,26.0
59150732,63.46153846153846,5.263157894736842,12.8,0.0,97.1,90.37724430098851,15.9,0.0,0.0,19.8,12.9,15.4,6.1,5.1,78.61635220125785,11.4,8.4,23.25581395348837,25.6,63.2,15.9,48.7,0.0,20.5,45.2,12.8,6.0,92.3,20.6
59150733,64.0,3.3707865168539324,23.8,0.0,96.6,87.85555779705467,27.8,0.0,0.0,23.8,10.5,10.3,6.7,9.8,81.23689727463312,9.5,11.2,37.5,36.6,65.2,8.3,36.6,0.0,19.5,44.8,9.5,6.6,83.0,22.0
59150734,72.61904761904762,4.37956204379562,7.3,0.0,100.0,87.5529554165826,21.1,0.0,0.0,15.8,17.6,9.9,2.4,0.0,79.92662473794549,18.4,10.2,11.320754716981133,28.6,67.9,25.0,46.4,0.0,12.5,52.1,7.3,5.0,62.5,14.3
59150737,78.78787878787878,9.230769230769232,0.0,0.0,98.1,86.34254589469437,15.6,0.0,0.0,17.8,8.9,10.0,0.0,6.7,83.85744234800839,10.2,10.8,16.129032258064516,50.0,72.3,12.5,33.3,0.0,24.1,38.2,0.0,5.6,70.10000000000001,13.3
59150738,65.85365853658537,6.25,10.7,0.0,95.2,85.73734113375025,21.6,0.0,0.0,9.6,0.0,7.4,0.0,0.0,83.85744234800839,16.0,12.5,17.94871794871795,42.9,71.3,16.2,31.4,0.0,20.0,36.8,10.7,5.6,80.0,0.0
59150739,66.66666666666666,6.25,16.1,0.0,97.7,89.57030461972967,20.0,0.0,0.0,23.8,15.0,16.8,0.0,0.0,86.21593291404612,16.3,12.3,28.57142857142857,28.6,60.0,26.7,39.3,0.0,25.0,58.8,0.0,6.0,75.0,21.4
59150740,77.77777777777779,8.045977011494253,10.8,0.0,100.0,89.16683477910026,29.3,0.0,6.5,13.9,5.6,9.9,2.8,15.8,85.03668763102725,24.8,5.7,21.951219512195124,34.2,73.6,24.4,47.4,0.0,30.8,48.6,8.1,5.2,73.69999999999999,10.5
59150741,58.139534883720934,10.465116279069768,0.0,0.0,95.2,94.96671373814807,20.5,0.0,0.0,29.8,4.3,23.2,3.2,6.4,85.03668763102725,12.0,14.1,23.809523809523807,61.7,51.8,41.0,70.2,0.0,53.2,51.6,13.3,4.5,87.19999999999999,17.0
59150742,59.183673469387756,9.900990099009901,23.7,0.0,98.7,92.39459350413557,15.2,0.0,5.5,18.2,10.9,14.0,2.7,3.6,85.9538784067086,20.2,7.9,20.754716981132077,57.1,66.3,34.8,50.0,0.0,30.9,50.9,10.5,4.5,89.4,9.0
59150743,56.86274509803921,7.07070707070707,9.1,0.0,98.6,91.8902562033488,23.3,0.0,0.0,28.0,0.0,15.6,3.4,7.5,83.85744234800839,12.8,16.2,18.367346938775512,47.2,58.6,11.6,56.6,0.0,37.7,50.0,6.8,4.3,77.4,20.8
59150744,79.48717948717949,3.7037037037037033,11.8,0.0,100.0,91.78938874319144,35.9,0.0,0.0,10.3,13.8,14.2,5.7,14.3,87.78825995807128,10.6,7.4,19.51219512195122,42.9,71.6,17.9,47.6,0.0,23.8,35.6,0.0,4.3,92.89999999999999,26.200000000000003
59150745,74.13793103448276,3.508771929824561,12.2,0.0,97.7,88.15816017752672,11.7,0.0,0.0,10.9,13.9,9.4,0.0,8.7,84.38155136268344,10.4,12.3,22.807017543859647,30.4,64.0,20.0,32.6,0.0,31.1,50.7,6.1,5.6,82.7,17.4
59150746,63.1578947368421,7.894736842105263,16.0,0.0,100.0,91.99112366350616,12.5,0.0,0.0,7.0,0.0,14.6,7.0,7.5,81.23689727463312,14.1,10.5,28.205128205128204,55.0,56.6,18.8,52.5,0.0,27.5,25.6,8.0,4.9,97.5,22.5
59150747,67.5,2.73972602739726,7.4,0.0,100.0,95.3197498486988,13.5,0.0,0.0,12.3,12.3,28.4,17.1,7.9,0.0,11.1,17.8,26.47058823529412,60.5,61.6,51.4,84.2,0.0,31.6,42.7,11.1,3.9,92.19999999999999,13.2
59150748,65.9090909090909,11.494252873563218,7.7,0.0,96.9,94.41194270728263,27.9,0.0,4.1,3.1,15.5,17.8,15.3,9.4,91.71907756813417,19.6,10.3,20.930232558139537,64.2,70.1,37.2,79.2,0.0,41.5,34.7,15.4,3.8,88.7,11.3
59150749,80.0,9.00900900900901,29.4,0.0,100.0,93.16118620133145,29.8,0.0,1.7,10.3,5.1,8.9,5.1,8.5,96.96016771488469,16.4,6.3,10.16949152542373,64.8,70.3,15.8,45.1,0.0,18.3,26.5,8.8,3.5,94.3,5.6
59150750,75.86206896551724,5.88235294117647,14.3,0.0,97.9,94.04881985071616,26.1,0.0,1.9,7.8,6.3,12.9,3.9,8.8,96.64570230607967,20.1,8.6,27.0,64.8,72.2,12.0,47.2,0.0,31.0,25.7,16.3,2.9,62.4,12.8
59150751,37.5,13.157894736842104,4.4,0.0,100.0,93.76639096227557,20.0,0.0,2.4,29.9,0.0,18.6,1.6,7.2,90.80188679245283,18.4,20.2,31.03448275862069,63.8,56.1,30.0,65.2,0.0,24.3,49.2,4.4,3.6,73.89999999999999,28.9
59150752,72.22222222222221,13.20754716981132,16.7,0.0,100.0,92.39459350413557,26.3,0.0,0.0,15.5,3.4,17.2,3.4,12.0,82.54716981132076,29.3,7.5,14.705882352941178,44.0,77.4,31.6,48.0,0.0,36.0,33.3,16.7,5.8,92.0,8.0
59150753,65.21739130434783,6.521739130434782,18.8,0.0,94.1,0.0,15.8,0.0,0.0,20.4,0.0,0.0,0.0,13.0,89.75366876310272,32.7,8.7,26.08695652173913,52.2,47.8,15.8,65.2,0.0,0.0,37.5,18.8,4.9,100.0,8.7
59150754,72.09302325581395,4.938271604938271,7.4,0.0,100.0,94.41194270728263,21.6,0.0,0.0,22.8,0.0,17.8,6.5,7.8,81.23689727463312,18.5,18.5,26.31578947368421,64.7,63.0,16.2,76.5,0.0,33.3,37.0,0.0,3.6,90.2,19.6
59150755,19.35483870967742,5.343511450381679,21.3,0.0,96.8,98.64837603389147,15.0,0.0,1.8,21.1,0.0,78.5,22.2,10.5,0.0,16.5,54.2,76.81159420289855,83.7,16.8,25.0,100.0,0.0,12.9,56.7,8.8,3.0,93.0,36.1
59150756,63.63636363636363,4.444444444444445,13.6,0.0,100.0,0.0,15.0,0.0,0.0,46.2,9.6,0.0,5.8,8.0,0.0,28.8,15.6,43.47826086956522,56.0,42.2,20.0,76.0,0.0,0.0,69.2,0.0,4.0,88.0,8.0
59150757,54.666666666666664,9.782608695652174,17.5,0.0,97.5,94.73471857978616,26.2,0.0,2.5,18.2,0.0,18.2,4.5,7.1,96.96016771488469,20.9,17.9,35.18518518518518,73.0,58.2,16.4,77.0,0.0,33.3,38.4,0.0,2.9,39.7,11.999999999999998
59150758,38.775510204081634,4.395604395604396,4.8,0.0,100.0,96.71172079887029,17.6,0.0,0.0,58.5,0.0,32.0,3.8,3.6,0.0,8.6,26.4,43.18181818181818,50.9,47.3,17.6,96.4,0.0,25.9,66.0,0.0,3.2,94.6,61.8
59150759,52.27272727272727,10.526315789473683,10.0,0.0,93.8,96.87310873512205,20.7,0.0,0.0,33.3,0.0,30.8,9.1,13.7,95.64989517819707,33.3,25.0,43.75,70.6,56.6,37.9,82.4,0.0,35.3,48.1,6.7,3.0,56.900000000000006,21.6
59150760,21.428571428571427,12.727272727272727,13.3,0.0,92.3,100.0,50.0,0.0,3.6,0.0,0.0,76.0,17.9,11.3,0.0,3.5,36.4,77.5,100.0,34.5,33.3,96.2,0.0,15.4,21.4,0.0,2.0,96.2,45.199999999999996
59150761,0.0,0.0,0.0,0.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,9.1,0.0,11.4,25.0,71.42857142857143,97.7,45.5,0.0,100.0,0.0,0.0,13.6,0.0,1.9,86.4,52.3
59150762,62.0,2.0408163265306123,11.8,0.0,100.0,96.4292919104297,22.9,0.0,0.0,19.6,0.0,22.8,4.9,6.8,93.68448637316563,11.8,14.3,31.25,78.1,67.3,11.4,69.9,0.0,35.6,32.4,0.0,2.6,98.6,32.8
59150763,57.14285714285714,13.513513513513514,13.3,0.0,100.0,0.0,11.1,0.0,0.0,18.4,0.0,0.0,24.3,6.3,0.0,7.9,13.5,31.818181818181817,93.8,37.8,38.9,96.9,0.0,0.0,37.8,13.3,2.3,81.39999999999999,15.7
59150777,75.92592592592592,7.174887892376682,12.8,0.0,96.8,90.86140810974379,21.1,0.0,4.0,15.9,3.2,9.0,0.0,12.4,93.0293501048218,23.9,4.0,15.65217391304348,59.7,75.8,26.3,64.3,0.8,43.8,52.2,5.1,3.4,62.9,6.2
59150779,69.47368421052632,8.629441624365482,16.7,0.0,98.1,91.38591890256203,28.0,0.0,2.8,16.4,2.8,6.4,1.4,3.1,94.33962264150944,22.6,5.1,15.686274509803921,65.6,79.7,13.3,50.0,0.0,36.5,48.6,8.9,3.6,63.3,9.4
59150782,75.0,6.451612903225806,14.0,0.0,100.0,92.79806334476498,28.9,0.0,0.0,11.0,3.0,12.1,3.0,7.0,95.71540880503144,22.2,6.5,28.26086956521739,57.9,73.1,7.9,56.1,0.0,44.8,55.0,0.0,3.3,71.9,10.5
59150784,59.67741935483871,10.569105691056912,14.6,0.0,95.4,96.4292919104297,21.6,0.0,0.0,9.6,2.4,21.0,2.4,5.7,96.64570230607967,36.8,5.7,27.86885245901639,73.9,77.2,37.8,77.3,0.0,46.0,48.0,4.2,2.7,56.9,18.2
59150785,67.6829268292683,8.670520231213873,18.5,0.0,96.4,94.19003429493645,17.0,0.6,1.4,14.4,2.2,10.4,2.2,1.9,94.33962264150944,31.2,4.3,16.483516483516482,79.0,80.1,19.6,68.9,0.6,42.2,52.1,4.1,2.5,30.6,6.0
59150786,60.68376068376068,8.482142857142858,10.9,0.0,97.7,88.68267097034496,25.0,0.0,3.8,13.6,0.0,6.1,1.7,17.8,91.71907756813417,29.1,1.3,20.37037037037037,54.1,83.9,14.5,63.7,0.0,39.6,43.2,5.0,3.4,37.7,13.3
59150787,58.333333333333336,0.0,26.1,0.0,100.0,88.46076255799879,29.4,0.0,1.9,12.6,1.9,9.4,0.0,14.0,89.09853249475891,12.5,7.6,20.454545454545457,55.8,67.4,11.8,46.5,0.0,34.9,53.4,6.5,5.0,95.39999999999999,21.0
59150788,51.61290322580645,8.94308943089431,17.0,0.0,96.4,92.51563445632439,13.2,0.0,0.0,15.0,1.4,10.8,4.3,3.6,89.09853249475891,17.9,4.1,22.950819672131146,77.1,76.4,15.8,56.6,0.0,38.3,37.6,7.5,3.6,87.9,27.7
59150790,56.074766355140184,3.8461538461538463,14.9,0.0,97.7,86.94775065563849,16.7,0.0,0.9,15.5,2.7,6.9,1.3,12.8,87.78825995807128,18.4,1.9,31.0,54.4,77.4,12.5,31.2,0.0,32.3,38.1,8.5,4.1,81.60000000000001,31.199999999999996
59150791,80.0,5.405405405405405,25.0,0.0,100.0,96.85293524309058,14.8,0.0,2.7,12.4,1.8,14.8,2.7,10.3,97.58909853249476,29.2,5.4,24.615384615384617,77.0,76.6,24.1,71.3,0.0,48.2,42.9,0.0,2.0,98.80000000000001,14.9
59150792,56.70103092783505,10.309278350515463,8.6,0.0,98.0,92.47528747226144,28.4,0.0,3.3,3.3,0.0,11.0,2.8,7.0,94.99475890985325,22.6,6.2,17.525773195876287,62.3,75.3,20.5,59.6,0.0,38.1,27.0,3.4,3.7,98.2,15.8
59150793,53.84615384615385,7.792207792207792,12.5,0.0,100.0,96.59067984668145,22.9,0.0,3.8,5.7,2.5,22.1,1.9,6.4,93.0293501048218,17.2,12.3,35.526315789473685,81.6,67.5,16.7,83.2,0.0,47.6,29.6,7.8,2.4,81.6,36.8
59150795,65.78947368421053,8.720930232558139,19.4,0.0,98.5,95.62235222917087,26.0,0.0,5.1,4.6,1.7,16.0,1.7,7.6,95.9119496855346,25.6,4.7,19.791666666666664,68.1,76.2,19.2,73.9,0.0,42.4,38.9,0.0,3.1,90.80000000000001,15.2
59150816,58.82352941176471,8.823529411764707,16.7,0.0,98.0,94.10934032681057,16.0,0.0,3.8,0.0,0.0,15.2,5.0,9.1,98.27044025157232,15.6,2.9,14.705882352941178,65.9,72.1,28.0,70.5,0.0,22.2,11.3,8.3,3.6,97.7,11.4
59150817,75.60975609756098,0.0,0.0,0.0,100.0,92.89893080492233,25.6,0.0,6.2,0.0,0.0,11.0,2.5,13.0,94.99475890985325,25.0,4.1,14.705882352941178,58.7,71.6,18.6,65.2,0.0,33.3,12.5,0.0,3.5,93.5,13.0
59150819,84.0909090909091,7.368421052631578,10.0,0.0,100.0,95.13818842041557,24.4,0.0,5.9,2.0,6.9,14.4,4.0,6.1,0.0,32.0,4.2,16.0,60.6,76.8,33.3,98.5,0.0,44.8,37.6,6.7,2.6,95.4,6.1
59150820,70.2127659574468,9.523809523809524,9.1,0.0,98.8,96.1468630219891,18.6,0.0,0.0,1.8,3.6,15.5,2.7,5.6,0.0,25.7,5.7,12.068965517241379,72.2,70.5,20.3,94.4,0.0,48.6,27.0,9.1,2.8,95.80000000000001,12.5
59150821,66.66666666666666,4.819277108433735,12.0,0.0,98.4,95.47105103893483,20.6,0.0,2.4,8.2,3.5,15.3,0.0,13.3,96.96016771488469,25.0,3.6,25.581395348837212,66.7,77.1,17.6,80.0,0.0,38.3,29.4,8.0,3.0,98.3,19.900000000000002
59150822,79.41176470588235,8.974358974358974,0.0,0.0,100.0,94.21020778696793,35.3,0.0,0.0,5.6,5.6,14.0,0.0,12.0,0.0,39.3,0.0,15.909090909090908,56.0,73.1,17.6,94.0,0.0,48.0,33.3,9.1,3.5,98.0,10.0
59150823,68.42105263157895,7.954545454545454,13.9,0.0,98.6,95.87452087956426,22.2,0.0,2.2,6.7,2.2,17.8,5.6,8.2,0.0,26.7,3.4,12.0,60.7,71.6,33.3,100.0,0.0,56.7,29.2,8.3,3.2,98.39999999999999,6.6
59150824,56.75675675675676,7.4074074074074066,10.7,0.0,100.0,94.71454508775469,20.7,0.0,5.0,7.5,0.0,14.0,2.5,6.7,99.84276729559748,21.3,4.9,37.77777777777778,73.3,77.8,34.5,65.0,0.0,45.0,22.2,0.0,2.8,95.0,28.4
59150827,57.14285714285714,7.368421052631578,7.9,0.0,97.1,92.67702239257615,11.1,0.0,0.0,7.8,0.0,8.1,3.9,12.7,98.58490566037736,13.0,6.3,19.148936170212767,74.6,83.2,5.6,62.0,0.0,29.6,27.5,0.0,3.1,95.8,24.0
59150828,65.07936507936508,4.651162790697675,11.1,0.0,100.0,92.75771636070203,24.5,0.0,2.3,6.1,1.5,12.0,1.5,9.2,89.09853249475891,11.5,6.2,22.727272727272727,66.7,76.7,7.5,70.1,0.0,35.6,25.8,3.2,3.3,98.7,28.7
59150831,53.70370370370371,6.956521739130435,9.1,0.0,96.4,93.92777889852734,35.3,0.0,3.4,1.7,0.0,10.4,3.4,3.7,0.0,19.0,3.5,13.114754098360656,72.0,79.1,11.8,98.8,0.0,46.3,33.3,0.0,2.8,100.0,20.7
59150832,73.01587301587301,7.142857142857142,15.4,0.0,98.3,94.93645350010087,18.0,0.0,3.4,6.7,6.7,10.9,3.3,6.8,87.78825995807128,21.6,2.1,14.102564102564102,72.8,83.6,19.7,87.4,0.0,50.5,35.3,0.0,2.5,69.00000000000001,11.6
59150837,57.14285714285714,4.819277108433735,8.3,0.0,100.0,95.74339318135969,19.2,0.0,3.4,3.4,0.0,19.8,2.3,7.8,91.71907756813417,18.6,2.4,32.5,81.3,68.3,15.4,78.1,0.0,46.9,12.6,0.0,3.2,101.60000000000001,40.6
59150840,70.96774193548387,11.842105263157894,0.0,0.0,98.4,94.81541254791205,20.0,0.0,2.6,2.6,3.8,13.8,9.0,20.0,0.0,20.5,5.3,15.555555555555555,63.6,78.9,37.1,87.3,0.0,35.2,32.1,7.4,2.9,92.69999999999999,5.5
59150841,63.63636363636363,13.043478260869565,0.0,0.0,100.0,95.67278595924955,18.9,0.0,0.0,5.5,0.0,12.8,0.0,7.8,0.0,39.4,2.9,8.108108108108109,74.5,78.3,35.1,96.1,0.0,54.0,76.4,0.0,2.6,84.3,5.9
59150845,81.9672131147541,4.0650406504065035,13.3,0.0,100.0,94.53298365947145,18.3,0.0,3.1,3.8,2.3,11.4,0.0,7.1,96.37054507337527,26.7,3.3,25.806451612903224,73.8,87.8,16.7,76.2,0.0,42.2,34.4,0.0,3.0,97.6,15.5
59150846,79.48717948717949,5.405405405405405,6.8,0.0,98.4,94.69437159572323,19.7,0.0,1.9,5.6,1.3,11.0,0.0,2.9,94.99475890985325,28.7,2.0,17.391304347826086,69.6,81.8,22.5,84.3,0.0,43.4,35.6,3.4,3.0,63.7,12.700000000000001
59150850,61.77606177606177,6.22568093385214,12.9,0.0,98.4,90.30663707887835,15.2,0.0,2.3,20.2,5.0,7.6,0.7,9.1,89.09853249475891,25.6,2.9,23.62204724409449,61.0,81.3,17.7,55.1,0.7,46.8,61.8,6.0,3.7,46.400000000000006,10.8
59150859,61.76470588235294,3.79746835443038,10.0,0.0,98.2,92.59632842445028,31.0,0.0,0.0,3.4,2.3,13.8,0.0,3.8,93.42243186582809,19.8,6.3,22.22222222222222,66.0,75.9,20.7,64.2,0.0,35.2,11.5,10.0,3.9,101.89999999999999,30.2
59150861,57.8125,3.1746031746031744,29.5,0.0,100.0,91.70869477506557,18.2,0.0,1.5,7.6,0.0,9.7,0.0,5.9,94.99475890985325,12.2,2.4,38.70967741935484,62.4,67.5,20.5,43.5,0.0,21.2,26.5,4.5,3.3,101.30000000000001,31.7
59150863,47.27272727272727,6.122448979591836,16.0,0.0,100.0,94.89610651603793,28.1,0.0,2.0,2.0,0.0,17.2,0.0,10.5,97.64150943396227,20.6,5.1,40.476190476190474,77.6,71.4,12.5,60.5,0.0,42.7,15.3,12.0,3.5,97.4,43.5
59150864,65.21739130434783,7.368421052631578,28.1,0.0,97.3,96.06616905386322,16.3,0.0,7.8,2.9,1.9,17.0,0.0,4.2,0.0,22.5,2.1,16.3265306122449,73.6,74.7,34.9,90.3,0.0,42.3,24.3,0.0,2.9,97.3,30.599999999999998
59150865,53.03030303030303,8.527131782945736,8.2,0.0,96.5,92.11216461569498,25.5,0.0,0.0,5.8,1.5,12.4,6.6,14.8,96.43605870020964,16.1,3.9,31.25,65.9,78.3,21.3,50.0,0.0,33.0,18.4,6.1,3.4,98.8,31.7
59150866,48.97959183673469,9.433962264150944,15.4,0.0,95.7,96.22755699011499,31.0,0.0,2.6,1.8,0.0,21.0,5.3,2.8,96.30503144654088,12.4,8.5,28.07017543859649,60.6,67.9,26.2,74.6,0.0,53.5,21.1,7.7,3.1,97.19999999999999,35.199999999999996
59150871,78.72340425531915,9.183673469387756,16.0,0.0,97.6,94.73471857978616,22.9,0.0,2.9,3.9,4.9,11.7,1.9,5.8,0.0,25.5,2.0,15.686274509803921,62.3,81.6,22.9,91.3,0.0,39.7,27.2,8.0,3.0,98.39999999999999,14.399999999999999
59150872,44.73684210526316,5.263157894736842,14.3,0.0,97.6,72.42283639297962,19.0,0.0,3.6,3.6,0.0,4.5,0.0,4.8,70.75471698113208,9.5,3.9,34.21052631578947,52.4,85.5,14.3,35.7,0.0,27.9,9.5,0.0,5.9,85.6,50.0
59150873,70.45454545454545,5.88235294117647,22.7,0.0,98.5,88.05729271736938,30.8,0.0,0.0,6.2,0.0,6.7,0.0,11.3,81.23689727463312,9.5,0.0,19.51219512195122,60.4,76.5,15.4,54.7,0.0,36.5,16.5,0.0,4.5,88.7,17.0
59150874,74.54545454545455,0.0,13.6,0.0,97.7,94.16986080290498,28.0,0.0,2.8,3.7,1.8,9.9,1.8,5.6,96.96016771488469,18.3,1.9,10.0,61.1,83.8,16.0,73.6,0.0,39.4,15.6,9.1,3.4,100.0,19.5
